soil_moisture_pct,delta_t_celsius,wind_speed_kmh,rain_prob_next_48h,crop_stage_sensitivity,target_readiness
30.11,10.29,12.37,44.4,1.0,0
14.65,7.12,23.56,14.02,0.85,0
29.58,4.73,4.16,19.35,0.3,1
56.99,11.8,20.2,32.87,0.5,0
58.8,5.6,22.17,60.29,1.0,0
40.68,12.5,3.09,5.9,0.5,0
37.58,5.12,8.33,14.04,0.3,1
45.76,3.33,8.06,9.22,0.2,1
38.37,2.3,4.99,1.3,0.5,1
25.81,6.72,8.14,14.77,0.2,0
36.73,3.77,15.3,68.4,0.5,0
64.76,5.11,18.22,62.0,0.85,0
32.97,6.15,6.64,13.5,0.2,1
29.77,2.85,5.1,52.79,0.85,0
33.1,5.55,9.29,36.2,0.5,1
49.65,4.26,6.14,11.6,0.5,1
62.33,1.87,9.5,36.71,0.5,0
42.72,6.33,10.87,21.26,0.2,1
61.44,6.78,14.22,6.81,0.5,1
32.64,9.28,11.35,16.04,0.2,0
36.72,2.35,9.47,23.3,0.2,1
36.6,12.5,11.72,10.98,0.85,0
55.56,3.03,5.13,21.07,1.0,1
32.55,1.26,19.15,19.9,1.0,0
54.98,4.84,11.28,59.08,0.85,0
56.27,5.84,15.58,6.14,0.3,1
47.86,4.36,5.03,0.47,0.2,1
37.95,2.33,11.86,12.8,0.85,1
19.64,3.6,1.4,24.14,0.2,0
41.86,5.66,3.96,15.83,0.3,1
41.19,12.5,3.77,17.67,1.0,0
42.88,2.4,16.92,14.24,0.5,0
33.91,3.32,8.46,5.94,0.2,1
63.55,2.02,11.82,14.91,0.2,0
44.13,3.78,22.68,22.48,0.3,0
59.9,4.54,16.51,56.27,0.3,0
17.36,7.99,10.64,21.52,0.2,0
59.75,5.72,5.61,14.71,0.5,1
50.93,10.04,4.12,22.61,1.0,0
33.07,4.65,11.86,31.47,0.2,1
67.18,0.8,6.75,20.19,1.0,0
65.45,5.86,7.92,10.89,1.0,1
40.04,1.53,11.75,10.26,0.85,0
33.62,7.86,14.41,21.93,0.2,0
53.54,4.66,9.82,11.39,0.2,1
39.91,3.23,15.93,43.72,1.0,0
48.86,2.21,15.47,4.86,0.3,0
41.92,3.51,9.75,4.29,0.5,1
28.81,4.53,2.83,15.21,0.2,1
60.78,12.03,11.96,6.61,0.2,0
37.08,4.32,7.26,1.71,0.5,1
44.21,5.36,13.84,67.9,0.85,0
36.71,4.46,2.64,7.7,1.0,1
46.17,5.37,8.34,4.69,0.5,1
26.71,5.19,7.81,8.49,0.3,0
57.21,4.7,4.6,2.2,0.3,1
54.29,3.17,9.74,43.34,0.85,0
55.37,6.85,9.4,56.04,0.85,0
61.06,2.4,8.66,21.7,0.5,1
34.67,6.19,6.62,3.69,0.5,1
56.41,6.92,18.29,16.33,0.85,0
63.26,1.32,14.01,48.25,0.85,0
47.11,2.26,15.54,34.06,0.85,1
47.0,1.44,5.96,28.43,0.5,0
37.78,9.06,20.99,1.76,0.3,0
52.55,3.43,6.56,10.23,1.0,1
38.93,8.8,3.21,42.45,0.85,0
43.62,3.88,14.84,43.06,0.2,0
37.74,2.53,1.79,16.96,0.85,1
47.09,3.07,22.28,3.85,0.2,0
35.54,5.14,3.42,47.25,1.0,0
31.49,6.88,3.83,2.93,1.0,1
40.42,4.79,1.44,15.8,0.85,1
22.09,7.71,3.35,14.43,0.5,0
48.71,4.26,5.25,46.98,0.5,0
42.67,4.54,14.19,44.51,0.5,0
50.46,2.95,1.0,21.41,1.0,1
38.03,2.76,15.84,33.56,0.2,0
44.73,7.14,6.24,22.06,0.5,0
39.14,2.41,17.06,0.67,0.5,0
50.71,3.87,7.81,21.25,0.85,0
50.38,7.32,12.3,35.53,0.85,1
52.41,1.64,3.95,16.18,0.85,0
21.07,9.19,9.61,21.59,0.5,0
47.88,2.55,6.6,12.58,0.5,1
34.19,9.21,5.67,31.65,0.2,0
39.48,2.4,11.79,43.25,0.2,0
33.85,7.13,17.68,23.07,0.2,0
34.66,3.38,11.04,11.13,0.2,1
60.65,12.28,16.85,71.93,0.5,0
57.68,4.11,7.24,18.36,0.2,1
40.79,2.21,11.56,37.22,0.2,0
23.19,6.19,3.13,53.39,0.3,0
53.29,3.6,20.3,10.92,0.3,0
50.05,6.53,12.39,10.81,0.5,1
39.54,9.13,9.43,29.55,1.0,0
61.85,7.23,16.24,49.05,0.2,0
46.69,1.57,12.44,27.97,1.0,0
50.87,2.37,8.2,43.64,0.85,0
40.73,5.44,10.0,50.33,0.2,0
52.65,5.76,9.85,23.52,0.2,1
63.01,0.8,11.5,9.77,0.3,0
44.57,2.07,13.46,3.86,1.0,1
47.32,2.52,7.36,8.36,0.2,1
45.98,9.5,13.54,15.68,0.2,0
52.49,3.15,5.93,1.05,0.5,1
44.4,6.86,7.29,7.95,0.85,1
37.18,8.44,7.2,7.23,1.0,0
55.98,3.08,2.79,1.1,0.2,1
42.09,4.45,4.68,24.12,1.0,0
39.76,6.87,23.81,23.48,0.5,0
51.54,1.56,9.04,9.68,0.5,0
53.0,3.98,5.09,12.61,0.85,1
53.68,8.9,7.35,63.78,0.3,0
46.75,5.68,8.21,41.91,0.2,1
62.37,5.72,8.56,22.18,0.2,1
53.3,7.73,8.1,0.4,0.5,1
64.1,3.34,14.05,53.95,0.85,0
45.45,2.46,7.01,36.1,1.0,0
33.38,5.51,10.36,39.93,0.85,0
27.39,3.5,8.32,21.01,0.5,0
38.8,3.36,8.46,17.6,0.5,1
56.27,2.41,19.67,9.13,1.0,0
39.28,6.16,6.56,36.09,0.2,1
44.25,4.18,3.7,7.15,1.0,1
55.88,2.45,7.3,10.32,0.2,1
29.92,7.98,3.7,23.92,1.0,1
38.67,3.83,14.85,38.18,0.85,1
49.78,6.24,5.28,11.63,0.3,1
38.53,10.71,9.9,17.06,0.85,0
53.39,7.91,4.72,2.79,1.0,1
52.36,10.1,2.25,10.73,1.0,0
23.7,7.83,6.51,12.96,0.85,0
55.9,3.99,26.47,10.52,0.2,0
39.48,2.85,22.68,15.24,0.2,0
50.48,3.87,8.59,17.67,0.85,1
35.91,4.03,7.32,7.44,0.3,1
40.67,9.1,22.76,19.46,1.0,0
54.93,3.55,8.03,3.4,0.5,1
43.25,2.08,1.14,4.88,0.5,1
47.11,5.34,20.74,48.0,1.0,0
59.73,4.84,15.52,6.99,1.0,1
69.46,2.93,11.98,13.16,0.85,1
37.27,3.73,16.21,21.52,0.5,0
58.5,10.26,3.95,4.33,0.85,0
31.41,6.14,5.21,8.63,0.3,1
46.71,3.9,2.81,33.98,0.85,1
39.76,2.92,18.65,34.62,0.2,0
40.77,12.5,6.62,32.65,0.5,0
47.05,11.39,18.89,24.23,0.2,0
42.34,7.55,8.72,52.77,0.3,0
48.85,4.14,12.64,23.57,0.3,1
32.74,2.84,13.24,61.63,0.5,0
44.12,2.9,6.26,51.63,0.2,0
38.58,4.11,8.34,8.93,0.5,1
23.18,3.54,17.52,21.65,0.3,0
44.09,4.66,13.95,53.68,0.5,0
59.24,4.53,9.95,29.38,0.85,1
19.33,2.58,7.71,17.77,0.85,0
31.72,2.63,22.99,27.2,0.85,0
34.41,3.93,1.89,16.85,1.0,1
56.28,4.47,13.57,46.26,1.0,0
33.83,9.81,10.24,19.96,0.3,0
58.68,5.51,18.65,44.77,0.5,0
28.99,5.4,13.04,15.65,0.5,1
29.04,5.63,3.93,0.09,0.2,1
19.8,8.58,14.04,30.73,0.2,0
43.47,12.5,6.56,14.46,0.85,0
33.35,3.38,6.77,12.78,0.2,1
58.29,12.5,8.81,42.18,0.2,0
40.91,1.9,11.04,41.15,0.85,1
46.76,3.95,1.0,29.82,1.0,1
53.72,2.42,20.71,29.35,0.85,0
48.44,6.75,11.01,19.13,0.3,1
34.67,7.79,7.74,4.77,0.3,1
46.89,2.08,11.4,31.19,0.3,1
68.12,8.32,11.85,46.11,0.2,0
60.02,5.7,1.24,73.53,0.85,0
31.85,7.3,3.22,27.21,1.0,1
47.63,8.97,9.84,7.03,0.3,0
35.23,6.85,7.67,37.72,0.5,1
63.11,1.84,8.56,39.31,0.85,0
59.58,3.73,4.96,66.83,1.0,0
29.08,2.0,19.35,19.85,0.5,0
55.73,1.23,6.89,61.69,0.85,0
29.55,2.32,2.32,68.74,0.85,0
34.53,3.9,11.12,2.2,0.85,1
19.37,12.07,10.19,40.93,1.0,0
55.56,4.62,10.19,7.74,0.85,1
33.23,5.72,2.62,10.03,0.85,1
46.42,3.45,13.64,31.07,0.3,0
25.55,4.17,6.67,56.88,1.0,0
41.04,4.88,20.45,65.56,0.2,0
59.59,4.04,10.83,5.32,0.2,1
59.44,6.38,11.74,33.43,0.85,1
36.1,3.23,10.23,18.36,0.2,1
44.79,1.91,8.3,30.57,0.2,1
32.9,1.64,6.74,71.3,0.85,0
28.16,7.48,4.15,9.25,0.2,0
63.17,0.81,10.77,3.44,0.2,0
45.42,4.13,28.34,40.07,0.5,0
42.43,2.37,7.72,29.03,0.2,1
18.89,6.51,5.45,45.74,0.2,0
51.42,4.7,14.28,10.46,1.0,1
38.69,4.77,19.24,28.67,0.2,0
54.46,4.99,24.57,30.25,0.2,0
54.64,4.9,15.85,13.98,0.5,1
53.35,1.9,9.11,48.47,0.2,0
39.64,3.56,15.8,43.83,0.2,0
31.19,2.77,2.64,8.02,0.85,1
39.79,3.08,14.54,7.69,1.0,1
42.87,4.94,3.05,61.16,1.0,0
35.23,7.5,10.61,34.29,0.5,1
38.16,7.36,6.68,49.58,0.85,0
47.71,5.42,9.87,6.22,0.2,1
35.87,3.68,6.28,23.21,1.0,1
52.72,4.76,2.28,19.94,0.3,1
35.82,6.87,14.16,20.36,1.0,1
40.73,3.06,3.53,55.41,0.85,0
49.83,4.65,10.75,15.28,1.0,1
44.92,3.43,6.23,67.65,0.85,0
46.56,3.04,10.97,18.35,0.5,1
28.95,4.5,7.94,31.83,0.2,1
27.04,3.7,16.54,45.32,0.85,0
60.18,5.48,12.72,1.86,0.5,1
40.93,3.73,5.48,60.03,0.85,0
56.61,4.27,21.48,24.6,0.5,0
43.0,1.9,5.57,14.33,0.2,1
40.27,7.03,4.13,36.03,0.85,1
39.12,7.1,22.75,6.61,0.85,0
35.71,2.77,2.82,45.44,1.0,0
53.77,2.92,7.0,23.7,0.5,1
31.2,5.08,11.01,40.45,0.5,0
35.01,3.5,20.52,11.56,0.5,0
30.09,5.39,6.06,48.76,0.2,0
32.53,9.35,11.42,18.48,1.0,0
17.17,2.85,1.4,43.32,1.0,0
62.21,7.33,12.48,1.56,1.0,1
54.05,2.56,18.21,15.0,0.85,0
29.65,3.07,4.2,3.93,0.5,1
30.54,5.11,13.82,3.95,0.85,1
50.61,6.35,8.98,44.57,0.85,0
54.98,9.2,10.46,0.29,0.85,0
32.89,10.86,12.3,23.3,0.3,0
46.6,3.93,12.29,20.68,0.85,1
47.43,4.62,8.63,20.02,1.0,1
55.09,5.54,8.39,1.92,0.2,1
49.94,4.51,6.08,29.03,0.5,1
26.81,3.9,4.22,23.84,1.0,0
51.96,3.37,15.77,14.18,0.85,1
37.54,6.39,15.02,36.53,0.85,1
28.43,9.24,15.96,73.79,0.5,0
47.41,1.76,22.76,19.28,1.0,0
61.91,4.08,7.0,53.15,0.5,0
45.04,1.78,8.19,37.82,0.85,0
49.88,6.19,18.34,31.47,1.0,0
60.03,3.02,4.64,9.56,0.5,1
42.0,8.57,10.51,13.82,0.5,0
19.94,4.26,11.96,10.36,0.3,0
27.05,6.23,13.19,1.91,0.2,0
26.61,2.81,15.41,30.11,0.5,0
23.24,4.99,5.69,48.2,0.5,0
41.71,4.96,10.47,21.91,0.2,1
40.49,5.73,19.33,42.26,0.2,0
49.14,3.24,17.49,13.99,1.0,0
52.15,8.18,10.35,24.57,0.2,1
49.04,5.55,5.81,38.51,0.5,0
46.38,9.01,9.39,15.81,0.3,0
43.58,1.93,6.96,14.27,0.2,1
48.29,5.02,11.87,32.71,0.85,1
48.49,4.17,10.18,24.47,0.2,1
56.45,10.99,4.03,37.06,0.3,0
64.74,6.47,7.58,5.74,1.0,0
42.33,4.55,20.32,17.42,0.3,0
30.73,6.26,14.1,45.19,1.0,0
45.14,3.62,7.8,11.05,0.2,1
31.08,5.85,16.15,3.97,0.2,0
50.38,12.5,8.7,40.95,0.2,0
37.32,3.35,8.82,33.18,0.5,1
49.29,4.97,14.76,12.22,0.85,1
50.06,2.96,12.82,13.69,0.85,1
43.72,2.67,1.0,33.06,1.0,1
42.33,7.37,7.46,72.06,0.3,0
33.29,2.3,1.0,11.41,1.0,1
14.69,5.8,9.71,9.85,0.2,0
46.12,7.13,8.17,47.22,0.2,0
36.46,3.71,5.51,35.77,0.2,1
47.44,8.84,24.82,14.2,0.85,0
45.45,8.43,3.67,46.21,1.0,0
63.47,3.7,17.0,40.5,1.0,0
39.07,2.08,19.41,6.3,0.5,0
40.21,6.04,16.88,49.11,0.2,0
29.07,4.48,8.3,65.88,0.5,0
60.6,5.13,22.38,44.42,0.5,0
37.03,6.01,1.0,15.47,0.5,1
41.46,1.85,6.19,9.16,0.5,1
25.61,3.58,3.87,25.82,0.85,0
35.12,10.4,4.08,6.37,0.2,0
36.3,5.22,13.05,18.62,0.3,1
65.75,6.23,5.79,5.76,0.85,1
59.21,4.98,7.49,31.39,0.3,1
60.46,6.13,10.53,22.13,1.0,1
31.34,8.34,13.95,59.18,0.85,0
43.96,1.28,6.04,32.78,0.5,0
46.25,6.88,15.11,33.31,0.85,1
51.74,4.51,9.49,6.6,1.0,1
51.43,7.51,12.34,20.26,0.5,1
44.88,3.78,12.07,35.82,0.85,0
39.9,3.7,17.25,32.73,0.5,0
50.08,2.24,14.88,23.33,0.3,1
45.78,4.58,16.5,3.26,1.0,0
53.23,2.15,11.71,5.15,0.85,1
25.25,4.36,3.53,37.66,0.85,0
61.51,5.13,4.1,16.44,1.0,1
48.86,3.1,14.92,5.73,1.0,1
56.3,1.72,10.92,30.5,0.2,0
52.32,1.45,1.61,21.35,0.2,0
44.88,2.59,4.16,25.37,0.2,1
47.14,1.38,16.61,6.82,0.5,0
34.3,5.06,9.92,12.06,0.2,1
19.6,12.5,3.4,14.34,0.85,0
63.39,2.22,2.24,4.92,0.3,1
46.05,12.5,33.63,13.81,0.85,0
54.6,4.95,6.14,9.9,0.3,1
43.07,5.52,11.47,10.64,0.85,1
60.65,1.79,6.6,9.95,0.2,0
48.0,5.18,13.45,15.89,1.0,1
53.02,3.45,17.87,30.06,0.2,0
51.46,10.05,8.61,35.78,0.2,0
63.47,1.45,17.76,31.08,0.5,0
43.42,3.49,6.14,57.71,0.85,0
64.01,2.86,11.82,38.16,0.2,1
61.87,5.64,4.2,7.16,0.85,1
34.07,0.94,5.56,64.43,0.2,0
55.82,9.89,14.82,1.4,0.85,0
29.72,5.52,19.32,39.13,1.0,0
62.98,5.32,12.61,21.6,0.85,1
38.22,2.29,4.11,11.71,1.0,1
49.79,7.08,1.41,6.04,0.85,1
60.32,6.7,2.83,24.86,0.5,1
60.56,8.74,6.58,2.28,1.0,0
64.88,3.94,6.65,34.93,0.85,1
27.39,1.71,1.94,29.98,0.3,0
44.32,3.17,24.74,18.12,0.85,0
52.79,7.66,9.72,54.81,0.3,0
36.08,3.5,2.13,20.9,0.2,1
61.16,12.23,11.75,40.06,0.85,0
27.73,7.17,16.23,3.72,1.0,0
52.99,11.35,5.61,21.9,0.3,0
50.63,3.62,14.32,7.66,0.2,1
53.83,5.92,16.93,26.53,0.5,0
63.46,2.6,3.8,5.44,0.5,0
31.61,7.38,7.76,34.81,0.3,0
48.25,6.16,3.01,14.55,0.5,1
67.88,6.96,1.31,51.65,0.85,0
45.53,3.81,13.5,55.52,0.85,0
58.84,5.07,2.8,7.36,0.85,1
49.34,4.92,9.71,76.16,0.2,0
55.31,3.82,8.8,10.32,0.85,1
58.55,5.23,8.77,24.7,0.85,1
40.49,5.74,17.2,9.67,0.85,0
61.8,6.31,10.24,11.34,0.2,1
50.81,3.76,20.81,5.75,0.2,0
25.2,7.17,12.92,47.59,0.2,0
23.83,6.92,8.66,36.42,0.5,0
26.05,6.38,3.62,15.85,0.85,0
32.81,7.46,10.28,24.21,1.0,1
48.01,4.28,12.04,0.59,0.2,1
58.35,2.39,20.38,16.2,1.0,0
55.87,6.93,6.22,22.3,0.2,1
64.34,3.4,30.43,32.24,0.85,0
43.7,1.77,2.39,33.25,0.85,0
62.5,3.45,4.99,36.28,0.85,1
36.85,5.17,22.55,14.2,1.0,0
48.85,9.48,7.76,38.48,1.0,0
52.41,5.77,24.79,54.66,0.5,0
53.18,7.44,25.37,28.56,0.85,0
49.89,6.85,6.18,7.6,0.85,1
36.03,5.62,8.6,13.06,0.2,1
41.99,4.09,4.9,26.12,0.3,1
38.27,2.6,14.96,11.05,0.2,1
61.01,12.5,3.83,16.2,0.3,0
45.8,3.51,4.25,32.05,0.85,1
56.12,4.05,14.47,62.69,1.0,0
47.79,4.45,13.84,21.02,0.2,1
41.44,3.45,14.13,11.49,0.85,1
47.1,6.21,4.9,52.74,1.0,0
22.26,3.49,12.48,64.68,0.5,0
51.88,3.99,7.54,44.96,0.2,0
30.97,3.34,11.37,23.52,1.0,1
33.77,3.95,4.82,29.65,0.3,1
53.67,2.32,18.32,48.5,1.0,0
47.43,2.0,10.37,12.0,0.2,1
36.62,10.55,13.37,43.05,0.85,0
28.06,7.46,8.09,1.92,1.0,1
44.62,9.68,15.75,13.03,0.3,0
60.93,10.14,7.37,6.17,0.3,0
42.87,2.8,6.1,48.83,0.2,0
41.09,9.46,23.89,52.24,1.0,0
25.27,8.15,8.81,21.46,0.5,0
52.32,3.93,6.9,28.44,0.5,1
36.92,5.73,9.87,18.69,0.3,1
32.04,7.33,14.95,2.6,0.85,1
45.29,6.51,9.21,5.91,1.0,1
38.33,4.47,9.29,3.57,0.3,1
25.06,5.21,9.33,51.54,0.2,0
49.72,6.1,8.82,6.08,0.85,1
47.28,3.86,12.16,3.18,0.5,1
43.36,6.46,15.23,23.02,0.5,1
44.42,3.17,10.83,68.11,0.85,0
35.12,9.62,6.49,17.91,0.85,0
58.6,7.95,14.47,5.34,0.5,1
42.58,7.41,3.21,18.44,0.2,0
23.8,5.88,7.31,24.73,1.0,0
23.4,5.42,14.98,46.91,0.85,0
45.81,8.11,12.52,13.02,0.5,1
31.23,2.46,21.88,22.2,1.0,0
46.02,2.96,7.31,51.58,0.5,0
61.5,6.54,11.09,52.05,0.85,0
49.27,4.69,14.17,28.52,0.5,1
53.32,3.46,9.1,12.29,0.2,1
49.26,8.44,6.15,15.17,1.0,0
36.36,5.14,3.46,5.85,0.3,1
52.13,5.73,5.1,11.01,0.3,1
38.45,8.55,2.23,7.23,0.85,0
54.03,4.43,5.74,55.57,0.85,0
55.96,12.33,3.49,24.71,1.0,0
52.25,2.59,1.68,20.58,0.85,1
40.34,8.41,7.21,6.44,1.0,0
40.48,3.58,8.69,8.56,0.2,1
59.21,7.72,10.28,26.47,0.5,0
38.27,3.21,14.85,22.73,0.3,0
39.36,1.99,2.29,45.27,0.3,0
54.27,7.77,3.29,10.1,0.85,1
68.8,3.94,7.61,7.55,0.2,1
36.86,2.04,10.56,24.75,0.2,0
30.63,7.96,4.96,6.15,0.5,1
55.89,5.4,4.93,43.72,0.5,0
57.25,3.93,1.65,35.83,0.3,1
40.55,5.89,10.17,48.96,0.85,0
57.61,4.41,9.9,35.49,0.2,1
50.8,4.12,9.13,34.52,0.85,1
56.92,7.28,19.34,33.56,0.3,0
44.71,5.43,8.7,4.02,0.5,1
60.21,3.09,14.43,1.66,1.0,1
51.19,4.77,7.22,11.42,0.5,1
29.92,7.23,13.51,19.23,0.85,1
38.36,2.54,14.91,14.74,0.5,1
55.02,8.83,1.9,8.31,0.2,0
51.5,5.33,3.51,45.42,0.85,0
46.02,5.11,16.86,23.13,0.2,0
49.16,5.25,8.7,26.52,0.3,1
40.51,10.81,13.14,33.21,1.0,0
35.02,4.78,10.71,17.04,0.5,1
47.11,3.96,10.27,10.89,0.5,1
44.8,12.5,3.47,79.17,0.2,0
45.51,4.46,1.39,8.47,0.3,1
35.66,7.77,10.51,3.6,0.85,1
51.83,6.68,23.97,51.73,0.2,0
39.11,4.83,10.97,4.38,0.85,1
32.65,12.5,12.9,14.29,0.5,0
24.07,6.4,2.29,61.18,0.5,0
45.56,2.86,17.72,7.12,0.85,0
40.22,1.32,11.19,29.84,1.0,0
52.62,6.73,12.76,59.22,0.2,0
55.74,4.12,16.34,31.62,1.0,0
28.02,1.95,11.55,16.31,0.85,1
37.2,4.54,3.72,25.87,0.2,1
54.14,6.97,10.0,3.91,1.0,1
48.24,4.36,4.43,23.57,0.5,1
57.95,4.7,14.68,14.82,0.5,1
59.22,1.24,7.1,13.69,1.0,0
62.92,6.74,3.21,5.61,0.3,1
55.22,1.68,8.54,55.28,0.2,0
42.9,3.44,8.81,0.47,0.2,1
25.28,5.58,19.71,25.26,0.85,0
60.17,3.05,2.93,14.02,1.0,1
48.12,3.41,5.45,18.12,0.5,1
45.21,2.11,14.77,3.72,0.2,0
56.93,5.44,5.71,7.43,1.0,1
60.51,5.68,18.73,31.2,0.85,0
58.07,4.9,6.86,50.47,1.0,0
53.61,1.15,15.17,41.64,0.2,0
45.88,1.45,11.42,38.82,1.0,0
27.87,7.76,5.76,15.49,0.5,0
30.7,3.89,9.14,16.26,0.5,1
56.33,12.5,7.3,43.55,0.85,0
39.81,5.46,18.0,4.91,0.5,0
35.62,12.21,19.84,31.06,0.85,0
31.57,4.33,29.44,35.74,1.0,0
50.96,3.62,16.61,21.45,1.0,0
57.79,6.78,18.59,47.8,0.5,0
45.95,8.59,11.09,30.67,0.2,0
50.09,4.34,8.72,28.43,0.85,0
33.34,6.66,10.67,40.55,0.2,0
27.5,1.69,15.54,24.82,0.85,0
51.07,2.86,13.22,8.64,0.5,0
46.54,5.99,2.8,17.01,0.85,1
58.03,3.9,9.66,29.29,0.3,1
58.34,5.57,7.58,15.88,1.0,1
50.58,6.04,5.88,20.71,0.3,1
54.06,6.61,7.02,2.49,0.85,1
60.78,7.68,6.84,28.33,1.0,1
27.61,7.77,4.4,3.16,0.3,0
42.69,2.5,9.17,14.21,0.85,1
44.98,4.39,23.38,5.48,0.5,0
61.61,4.31,5.93,9.92,0.3,1
49.45,4.64,4.9,21.49,0.2,1
25.76,4.11,11.45,24.73,0.5,0
35.11,4.81,5.45,42.89,0.85,0
20.51,3.35,12.54,47.15,0.85,0
25.36,7.42,10.82,1.54,1.0,0
28.39,6.05,18.53,13.53,0.5,0
44.26,3.33,5.37,18.46,1.0,1
41.89,4.86,15.93,50.9,0.2,0
45.36,11.58,12.42,34.92,0.2,0
29.88,2.59,8.14,8.19,0.85,1
36.35,2.92,6.12,46.81,0.2,0
42.22,7.6,5.38,10.08,1.0,1
60.68,10.29,8.15,14.45,0.2,0
70.0,5.69,6.79,30.27,0.85,1
33.57,5.03,10.61,10.78,0.3,1
31.91,2.3,7.62,65.24,0.5,0
57.0,3.72,5.21,11.51,0.3,1
51.7,3.61,14.29,26.75,0.85,1
38.62,3.74,8.16,8.59,0.85,1
43.5,3.12,9.21,14.38,0.5,1
49.53,2.22,11.79,26.27,1.0,1
39.25,6.82,5.22,5.03,0.85,1
55.19,5.88,6.79,50.65,1.0,0
41.08,2.22,5.07,15.42,0.5,1
46.57,4.89,11.25,12.54,0.85,1
44.84,4.02,15.91,15.6,1.0,1
55.22,10.94,7.66,10.04,0.5,0
29.6,9.01,4.53,80.33,0.85,0
58.34,10.9,13.32,73.66,0.2,0
29.82,3.69,29.87,12.37,0.85,0
41.32,1.55,4.8,81.27,0.2,0
58.78,2.45,5.23,28.25,0.85,0
38.78,3.73,13.91,60.38,0.2,0
58.32,4.18,7.06,19.72,0.85,1
49.93,11.03,13.17,11.76,1.0,0
40.43,7.4,6.63,52.57,0.5,0
31.95,5.89,13.09,26.37,1.0,1
66.47,9.08,12.57,38.05,0.5,0
30.37,6.43,14.56,34.5,0.85,0
40.96,7.16,14.47,22.79,0.85,1
30.54,4.02,2.6,66.89,0.85,0
65.28,1.94,11.71,8.39,0.85,0
40.34,1.7,8.06,32.99,0.2,0
35.61,1.72,13.15,14.65,1.0,0
36.95,6.77,19.55,26.15,0.3,0
49.03,2.99,7.98,23.08,0.85,1
62.32,4.04,4.84,15.58,0.5,1
45.87,2.1,10.61,28.46,0.5,0
22.55,8.46,3.75,0.91,1.0,0
52.08,4.76,4.36,31.44,0.85,1
38.24,5.43,20.42,26.6,1.0,0
43.55,5.73,3.86,1.17,0.2,1
46.7,6.11,10.56,25.06,0.85,1
44.8,8.69,14.09,16.3,0.2,0
30.5,6.89,8.81,34.44,0.85,1
55.43,2.66,12.75,44.55,0.5,0
43.3,2.9,10.07,0.42,0.5,1
38.97,12.5,30.73,41.28,0.5,0
48.86,7.88,2.76,11.65,1.0,1
36.29,12.5,5.24,14.6,0.2,0
40.72,4.2,10.03,25.95,1.0,1
45.94,10.27,9.14,11.3,1.0,0
54.0,6.21,3.03,13.26,0.85,1
61.67,5.62,9.68,26.49,1.0,1
58.57,4.87,3.32,7.9,0.85,1
47.67,7.34,12.03,55.26,1.0,0
52.97,6.36,11.34,23.38,0.5,1
57.99,4.34,2.49,27.98,0.3,1
39.63,3.43,8.5,37.14,0.5,1
55.44,4.41,12.41,54.9,0.5,0
45.58,4.79,14.35,27.06,1.0,1
62.19,3.83,1.76,4.27,0.85,1
51.78,2.84,8.51,36.16,0.5,1
47.94,4.98,25.03,12.2,0.5,0
45.72,5.97,7.35,41.41,0.2,1
43.29,5.55,9.47,9.59,0.2,1
50.12,2.43,6.19,11.58,0.85,1
56.17,10.87,2.23,18.8,0.85,0
57.49,12.27,17.64,6.08,0.5,0
68.84,6.71,10.99,23.32,1.0,1
48.57,7.43,9.31,26.2,0.2,1
60.74,5.45,14.61,17.58,0.5,1
28.24,5.8,3.96,6.44,1.0,1
35.77,1.63,16.31,13.9,0.3,0
60.04,4.56,10.63,46.41,0.2,0
51.42,4.59,12.35,40.57,0.85,1
62.65,12.07,10.81,12.64,0.2,0
47.49,4.07,14.92,11.43,0.5,1
68.55,10.78,14.15,28.67,0.5,0
35.54,4.86,10.04,46.52,0.5,0
42.63,3.75,15.4,29.32,0.85,1
63.44,1.7,13.98,57.12,1.0,0
40.02,5.75,9.02,55.93,0.2,0
59.01,3.07,3.04,25.18,0.2,1
55.34,1.85,16.25,6.34,1.0,0
26.88,6.68,7.24,18.96,0.2,0
65.75,5.87,14.82,5.89,0.2,1
35.83,6.14,13.68,24.38,0.5,1
37.49,4.84,2.87,11.44,0.5,1
52.31,3.25,5.82,66.87,0.85,0
33.2,2.61,15.05,10.97,0.5,0
53.31,10.07,10.2,23.06,1.0,0
52.53,6.98,6.52,17.68,1.0,1
34.29,7.94,4.14,10.03,0.85,1
63.3,4.44,8.03,73.03,0.2,0
48.6,3.02,10.93,27.55,0.5,1
33.91,2.83,6.92,2.47,1.0,1
45.94,5.03,10.5,17.09,0.5,1
23.03,3.09,14.65,4.22,1.0,0
22.47,1.52,5.8,35.16,0.85,0
57.21,6.5,2.95,68.88,0.85,0
40.78,7.94,4.47,22.37,1.0,1
40.94,3.53,5.32,47.25,1.0,0
56.65,1.8,3.67,28.7,0.85,0
52.2,5.28,7.66,23.53,1.0,1
42.64,4.41,6.57,25.21,1.0,1
56.03,3.89,7.35,2.87,0.3,1
27.72,6.08,7.03,5.62,0.5,0
39.02,5.13,5.49,9.45,0.5,1
34.18,5.95,11.14,27.51,0.5,1
53.76,5.0,5.39,59.24,0.2,0
32.89,3.09,19.01,16.53,1.0,0
59.65,2.96,6.46,17.82,0.5,1
43.24,4.84,20.48,52.06,0.5,0
43.81,7.64,4.63,31.79,0.5,0
36.08,5.07,2.89,81.14,0.5,0
